"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @MattCorva: No one uses Ethereum, it is indeed a scam. Imagine if this was being done by impossible burger? Twitter would be insufferabl…",FALSE,0,NA,2019-10-10 03:00:28,FALSE,NA,"1182128738538000384",NA,"<a href=""https://www.tcr.party"" rel=""nofollow"">TCR Party</a>","TCRPartyBot",6,TRUE,FALSE,NA,NA
"No one uses Ethereum, it is indeed a scam. Imagine if this was being done by impossible burger? Twitter would be in… https://t.co/xFC5hJwzx4",FALSE,16,NA,2019-10-10 03:00:25,TRUE,NA,"1182128725636374528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MattCorva",6,FALSE,FALSE,NA,NA
"RT @lorinda1434: GMO IMPOSSIBLE BURGER TESTS 11X HIGHER FOR GLYPHOSATE WEED KILLER RESIDUE THAN BEYOND MEAT BURGER
https://t.co/3JLyERGP7j",FALSE,0,NA,2019-10-10 02:59:34,FALSE,NA,"1182128510552416256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nolchickrobin",2,TRUE,FALSE,NA,NA
"GMO Impossible Burger Positive For Carcinogenic Glyphosate https://t.co/YdgTZek7Hu",FALSE,0,NA,2019-10-10 02:54:07,FALSE,NA,"1182127140592082944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatriciaLRiver5",0,FALSE,FALSE,NA,NA
"@garyleff I’ve had the impossible burger and was taken back on how good it taste, I’m a true carnivore. I think you… https://t.co/FCy4j48K5u",FALSE,0,"garyleff",2019-10-10 02:48:18,TRUE,"1182092646401138688","1182125674812755968","17695697","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phxnurse",0,FALSE,FALSE,NA,NA
"@Emilinalala Order the Impossible Burger. Do it! 🍔",FALSE,1,"Emilinalala",2019-10-10 02:47:50,FALSE,"1182119341447364611","1182125558316048387","2381376859","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chenx064",0,FALSE,FALSE,NA,NA
"Had an impossible burger tonight. Texture, juiciness similar to meat. Taste a bit off, but not bad. Two dollar upcharge.",FALSE,0,NA,2019-10-10 02:43:19,FALSE,NA,"1182124420267155457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tmsummers42",0,FALSE,FALSE,NA,NA
"now i KNOW i didn’t just get cat called while i was absolutely smashing an impossible whopper in the burger king parking lot just now",FALSE,33,NA,2019-10-10 02:43:05,FALSE,NA,"1182124361337200640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sourpatchthot",0,FALSE,FALSE,NA,NA
"Entine's PR firm Genetic Literacy Project manufactures  ""idealogical rift"" to hide fact impossible burger tastes aw… https://t.co/pLll2zHN2D",FALSE,1,NA,2019-10-10 02:42:56,TRUE,NA,"1182124323324059648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Olivefarmer",0,FALSE,FALSE,NA,NA
"RT @Thunderburger: When it comes to the Impossible Burger, protein is an UNDERSTATEMENT! 🍔 This meatless, plant-based burger is packed with…",FALSE,0,NA,2019-10-10 02:37:54,FALSE,NA,"1182123057998991361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachelkonrad",1,TRUE,FALSE,NA,NA
"RT @Cheesecake: The new vegan Impossible Burger, making carnivores question their preferences since 2019. https://t.co/vTliBCEdAo",FALSE,0,NA,2019-10-10 02:37:04,FALSE,NA,"1182122849873453056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachelkonrad",52,TRUE,FALSE,NA,NA
"Had my first homemade impossible burger and my stomach is in pieces 🥴",FALSE,0,NA,2019-10-10 02:36:58,FALSE,NA,"1182122821931225089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigDez__",0,FALSE,FALSE,NA,NA
"RT @WorldofIsaac: I'm at the Pistons game, there's nobody here, this burger sucks.

Review: I'd rather eat an impossible Whopper. 

3.9 htt…",FALSE,0,NA,2019-10-10 02:35:29,FALSE,NA,"1182122450202644481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GribblesDaKid",4,TRUE,FALSE,NA,NA
"Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/uMksUYYThP via @voxdotcom",FALSE,0,NA,2019-10-10 02:32:14,FALSE,NA,"1182121632489451521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JnnBerr",0,FALSE,FALSE,NA,NA
"When the asshole at Burger King sticks a piece of bacon in ur impossible burger",FALSE,2,NA,2019-10-10 02:32:09,FALSE,NA,"1182121610989330432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurynntl",0,FALSE,FALSE,NA,NA
"RT @wikulkax: The impossible burger is better than the beyond burger, there I said it",FALSE,0,NA,2019-10-10 02:22:49,FALSE,NA,"1182119261944156161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bouyantsapphist",1,TRUE,FALSE,NA,NA
"@ketaminh @alexsrobin @NPjourney @LoveNotGreed @lkharvey15 @MSWSHAWN @PetalConfetti @tonyver45 @DrGRuralMD… https://t.co/xw7Cqpmr0P",FALSE,2,"ketaminh",2019-10-10 02:21:13,TRUE,"1182117936124686336","1182118860738056192","410572471","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KattrinBee",0,FALSE,FALSE,NA,NA
"@WaR_Banditt It was trash tbh :( $20 for a meal and an extra burger too! The impossible whopper is the best veggie… https://t.co/BR1Bcaxao9",FALSE,0,"WaR_Banditt",2019-10-10 02:21:05,TRUE,"1182114997326901249","1182118825556267008","3248378791","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tom_jeffs",0,FALSE,FALSE,NA,NA
"RT @alexsrobin: @NPjourney @LoveNotGreed @lkharvey15 @MSWSHAWN @PetalConfetti @tonyver45 @DrGRuralMD @ketaminh @Mummin8r @pmeganb @Linndhop…",FALSE,0,NA,2019-10-10 02:17:08,FALSE,NA,"1182117830977703936",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",1,TRUE,FALSE,NA,NA
"@NPjourney @LoveNotGreed @lkharvey15 @MSWSHAWN @PetalConfetti @tonyver45 @DrGRuralMD @ketaminh @Mummin8r @pmeganb… https://t.co/IlvTJh0fjM",FALSE,1,"NPjourney",2019-10-10 02:15:51,TRUE,"1181777152959827968","1182117511023611905","1005698756036186112","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexsrobin",1,FALSE,FALSE,NA,NA
"@atqdave @paulland100 @Matt_Wiens Impossible burgers are pretty awesome though. I thought Beyond Burger tasted like… https://t.co/jRsTmFSPjT",FALSE,1,"atqdave",2019-10-10 02:15:39,TRUE,"1182020128885465088","1182117458565447680","94259599","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KalonJelen",0,FALSE,FALSE,NA,NA
"I just learned about 'vegan backlash'... 

It's become a thing since Beyond and Impossible burgers hit the burger c… https://t.co/ZPHa45mEfN",FALSE,1,NA,2019-10-10 02:14:04,TRUE,NA,"1182117061528440833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheoWerewolf",0,FALSE,FALSE,NA,NA
"Grandmas help Impossible Burger with recipe for grocery store foray https://t.co/6wohl920bO via @PRWeekUS",FALSE,0,NA,2019-10-10 02:12:51,FALSE,NA,"1182116754211950597",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bworden",0,FALSE,FALSE,NA,NA
"RT @RebekahDenn: Major restaurateur @tomdouglasco says the Impossible Burger accounts for about 40% of overall hamburger sales — and it’s n…",FALSE,0,NA,2019-10-10 02:07:41,FALSE,NA,"1182115452748611585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dailyblender",3,TRUE,FALSE,NA,NA
"Having a picky vegetarian daughter can be difficult when it comes to meals.  Since @BurgerKing is close we decided… https://t.co/fTRXQ58uIZ",FALSE,1,NA,2019-10-10 02:06:21,TRUE,NA,"1182115119951761408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LisaMalmanger",0,FALSE,FALSE,NA,NA
"RT @WorldofIsaac: I'm at the Pistons game, there's nobody here, this burger sucks.

Review: I'd rather eat an impossible Whopper. 

3.9 htt…",FALSE,0,NA,2019-10-10 02:04:27,FALSE,NA,"1182114638093258753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JBrind95",4,TRUE,FALSE,NA,NA
"@fluffynosehair It’s really good, but I highly suggest getting the Impossible Burger at Burgatory as well!",FALSE,1,"fluffynosehair",2019-10-10 02:04:00,FALSE,"1181991704812875776","1182114528517070848","3251095790","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onlyjentweets",0,FALSE,FALSE,NA,NA
"RT @lorinda1434: GMO IMPOSSIBLE BURGER TESTS 11X HIGHER FOR GLYPHOSATE WEED KILLER RESIDUE THAN BEYOND MEAT BURGER
https://t.co/3JLyERGP7j",FALSE,0,NA,2019-10-10 02:02:48,FALSE,NA,"1182114224115458048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","judithmejudith",2,TRUE,FALSE,NA,NA
"RT @RebekahDenn: Major restaurateur @tomdouglasco says the Impossible Burger accounts for about 40% of overall hamburger sales — and it’s n…",FALSE,0,NA,2019-10-10 02:01:58,FALSE,NA,"1182114016111382528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaJuliciousOne",3,TRUE,FALSE,NA,NA
"RT @NewYorker: Impossible Foods wants to make a plant-based burger that meat-eaters will love. It also wants to shift the world to a new ag…",FALSE,0,NA,2019-10-10 02:01:20,FALSE,NA,"1182113853926236160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kentonlarsen",52,TRUE,FALSE,NA,NA
"RT @DaBabyOverrated: burger king really serious about this impossible whopper shit. shut that whole company down fr",FALSE,0,NA,2019-10-10 01:58:22,FALSE,NA,"1182113111098249219",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DevinTheDude___",4,TRUE,FALSE,NA,NA
"Avoid this. It's GMO and cancerous. Yakov Levi. https://t.co/2W7W9kCJQF",FALSE,0,NA,2019-10-10 01:58:20,FALSE,NA,"1182113099094122496",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","YakovLevi",0,FALSE,FALSE,NA,NA
"RT @DaBabyOverrated: burger king really serious about this impossible whopper shit. shut that whole company down fr",FALSE,0,NA,2019-10-10 01:58:16,FALSE,NA,"1182113085672361986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ontherunkash",4,TRUE,FALSE,NA,NA
"RT @TheRealStytch: Soylent Green (1973) was set in the year 2020. The Impossible Burger just came out. THE IMPOSSIBLE BURGER IS PEOPLE!!! h…",FALSE,0,NA,2019-10-10 01:56:23,FALSE,NA,"1182112609996136448",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Snickadelphia",1,TRUE,FALSE,NA,NA
"GMO IMPOSSIBLE BURGER TESTS 11X HIGHER FOR GLYPHOSATE WEED KILLER RESIDUE THAN BEYOND MEAT BURGER
https://t.co/3JLyERGP7j",FALSE,1,NA,2019-10-10 01:55:12,FALSE,NA,"1182112313907638272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lorinda1434",2,FALSE,FALSE,NA,NA
"RT @RebekahDenn: Major restaurateur @tomdouglasco says the Impossible Burger accounts for about 40% of overall hamburger sales — and it’s n…",FALSE,0,NA,2019-10-10 01:54:33,FALSE,NA,"1182112149658750976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nwfoodette",3,TRUE,FALSE,NA,NA
"RT @DaBabyOverrated: burger king really serious about this impossible whopper shit. shut that whole company down fr",FALSE,0,NA,2019-10-10 01:54:19,FALSE,NA,"1182112091328667648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_YoungCR7",4,TRUE,FALSE,NA,NA
"burger king really serious about this impossible whopper shit. shut that whole company down fr",FALSE,4,NA,2019-10-10 01:52:54,FALSE,NA,"1182111733374214144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaBabyOverrated",4,FALSE,FALSE,NA,NA
"""The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general —… https://t.co/IDugT6zdbc",FALSE,1,NA,2019-10-10 01:51:54,TRUE,NA,"1182111482781343745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AngelaHvitved",0,FALSE,FALSE,NA,NA
"The impossible burger is better than the beyond burger, there I said it",FALSE,5,NA,2019-10-10 01:48:35,FALSE,NA,"1182110645736460288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wikulkax",1,FALSE,FALSE,NA,NA
"They just couldn’t believe the impossible burger was made 100% from plants
#BurgerKing #eownn https://t.co/TqOscRCy83",FALSE,4,NA,2019-10-10 01:47:10,FALSE,NA,"1182110290743312384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nohaymasleche",1,FALSE,FALSE,NA,NA
"My personal ""Impossible Whopper"" Review

The Impossible burger is now being served at Burger King nationwide, known… https://t.co/W36L8Ico5H",FALSE,0,NA,2019-10-10 01:45:22,TRUE,NA,"1182109836898648069",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DevararGarrison",0,FALSE,FALSE,NA,NA
"RT @MercyForAnimals: In both revenue and pounds, @gelsonsmarkets has sold more @ImpossibleFoods burger than traditional ground beef. 🤯🤯🤯
ht…",FALSE,0,NA,2019-10-10 01:39:31,FALSE,NA,"1182108364555407360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lorax_Laurel",7,TRUE,FALSE,NA,NA
"When your menu says impossible burger and you give me a beyond burger, I will notice. They are not interchangeable and you are a scum bum.",FALSE,0,NA,2019-10-10 01:28:54,FALSE,NA,"1182105692125007872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Schaughwne",0,FALSE,FALSE,NA,NA
"@Travellersoul76 That’s awesome! Beyond meat is so tasty and according to this article no gmo’s. Impossible burger… https://t.co/yqCoOZmKa3",FALSE,0,"Travellersoul76",2019-10-10 01:27:28,TRUE,"1181992687513325568","1182105333759655937","21820429","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiteraryDates",0,FALSE,FALSE,NA,NA
"@LeftOfTheVile I want meatloaf with impossible burger and pork.",FALSE,0,"LeftOfTheVile",2019-10-10 01:22:26,FALSE,"1182100611619311619","1182104066173874181","461312798","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","yelloBoxer",0,FALSE,FALSE,NA,NA
"GMO Impossible Burger Tests Positive for High Levels of Monsanto’s Glyphosate | https://t.co/iM73Skp7Y1 https://t.co/qAHJtYJlFg",FALSE,0,NA,2019-10-10 01:19:30,FALSE,NA,"1182103329939300354",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","West18Pro",0,FALSE,FALSE,NA,NA
"just had an ipa and an impossible burger

have never felt closer to my dad",FALSE,6,NA,2019-10-10 01:03:40,FALSE,NA,"1182099344289345536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_cg_cg_cg_",0,FALSE,FALSE,NA,NA
"Have no desire to \accidentally\ taste test the chemical shitstorm that is an Impossible Burger",FALSE,0,NA,2019-10-10 01:00:02,FALSE,NA,"1182098427179499520",NA,"<a href=""https://github.com/parkr/ebooks"" rel=""nofollow"">PhoneBoy eBooks</a>","PhoneBoySaidSo",0,FALSE,FALSE,NA,NA
"RT @ImpossibleFoods: “It's pretty much the perfect substitute for ground beef in any recipe, and it's what I'll be using instead of ground…",FALSE,0,NA,2019-10-10 00:52:47,FALSE,NA,"1182096603269799938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MagnaLeonel",9,TRUE,FALSE,NA,NA
"Yes, the Impossible Burger uses a bit of GMO. 
I am one of the few people I know, hang out with and am politically… https://t.co/ZTkS6Q9EoG",FALSE,0,NA,2019-10-10 00:48:46,TRUE,NA,"1182095593625280512",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","laquidara",0,FALSE,FALSE,NA,NA
"@FarmSanctuary Vegan for over 10 years so l try many fake stuff some pass some fail but at the end of the day the i… https://t.co/Gdbae98Jnx",FALSE,0,"FarmSanctuary",2019-10-10 00:41:03,TRUE,"1182018143209832456","1182093653503877120","16908562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LourdesGutier13",0,FALSE,FALSE,NA,NA
"An insightful commentary on plant-based meat acceptance, which also addresses (almost) all criticisms/concerns I've… https://t.co/XWX6a5uI0N",FALSE,11,NA,2019-10-10 00:38:17,TRUE,NA,"1182092956515344385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matti_wilks",1,FALSE,FALSE,NA,NA
"GMO Impossible Burger Tests Positive for High Levels of Monsanto’s Glyphosate | https://t.co/CEUk7ttmbK https://t.co/L1jZaHfsAV",FALSE,0,NA,2019-10-10 00:37:42,FALSE,NA,"1182092810129944576",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","minsalbooks",0,FALSE,FALSE,NA,NA
"@phxnurse I'll try the mac and cheese bar before I offer an opinion. It's something that's been a hit for Delta so… https://t.co/20bH1Wb0pq",FALSE,0,"phxnurse",2019-10-10 00:37:03,TRUE,"1182090509445025792","1182092646401138688","1125506677","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","garyleff",0,FALSE,FALSE,NA,NA
"So tried @BurgerKing Impossible Burger not bad, probably would have been better if it wasn’t burned and cold. 🤦🏾‍♀️😩😡",FALSE,0,NA,2019-10-10 00:31:15,FALSE,NA,"1182091185407561729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kkaykaren1",0,FALSE,FALSE,NA,NA
"@nayanaalyanie bro that’s insane, how they do dat!!!!!! like if someone had just given me an impossible burger and… https://t.co/OnNiFDjd8j",FALSE,1,"nayanaalyanie",2019-10-10 00:21:41,TRUE,"1182072837974237185","1182088777482870784","2232117652","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SHARKBlTE",0,FALSE,FALSE,NA,NA
"RT @ImpossibleFoods: “It's pretty much the perfect substitute for ground beef in any recipe, and it's what I'll be using instead of ground…",FALSE,0,NA,2019-10-10 00:08:38,FALSE,NA,"1182085493984497666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PWAnalytics",9,TRUE,FALSE,NA,NA
"The bk impossible burger is soo yummy 🤤",FALSE,0,NA,2019-10-10 00:08:16,FALSE,NA,"1182085403333013505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marianaluvscats",0,FALSE,FALSE,NA,NA
"RT @bkdoescomedy: I did it. I managed to finish this burger that everyone is saying is the Impossible Burger. It was delicious. https://t.c…",FALSE,0,NA,2019-10-10 00:02:13,FALSE,NA,"1182083881102479360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsamebk",1,TRUE,FALSE,NA,NA
